fecha_foto,id_sku,stock_inicial_sistema,ingresos_almacen,stock_apertura,stock_disponible_cierre,stock_minimo,costo_unitario,quiebre_stock_flag,etl_source_file,etl_loaded_at
2024-11-23,SKU_20L,216,0,216,95,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-24,SKU_500ML,1044,0,1044,817,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-24,SKU_1L,799,0,799,692,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-24,SKU_20L,95,330,425,336,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-25,SKU_500ML,817,0,817,628,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-25,SKU_1L,692,0,692,562,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-25,SKU_20L,336,0,336,263,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-26,SKU_500ML,628,0,628,458,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-26,SKU_1L,562,0,562,440,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-26,SKU_20L,263,0,263,199,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-27,SKU_500ML,458,0,458,330,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-27,SKU_1L,440,0,440,336,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-27,SKU_20L,199,0,199,132,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-28,SKU_500ML,330,0,330,154,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-28,SKU_1L,336,0,336,190,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-28,SKU_20L,132,344,476,420,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-29,SKU_500ML,154,778,932,756,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-29,SKU_1L,190,313,503,382,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-29,SKU_20L,420,0,420,352,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-30,SKU_500ML,756,0,756,572,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-30,SKU_1L,382,0,382,251,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-11-30,SKU_20L,352,0,352,253,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-01,SKU_500ML,572,562,1134,925,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-01,SKU_1L,251,0,251,133,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-01,SKU_20L,253,311,564,463,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-02,SKU_500ML,925,0,925,812,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-02,SKU_1L,133,345,478,401,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-02,SKU_20L,463,0,463,392,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-03,SKU_500ML,812,0,812,641,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-03,SKU_1L,401,0,401,299,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-03,SKU_20L,392,0,392,329,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-04,SKU_500ML,641,0,641,453,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-04,SKU_1L,299,0,299,221,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-04,SKU_20L,329,0,329,261,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-05,SKU_500ML,453,0,453,326,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-05,SKU_1L,221,0,221,87,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-05,SKU_20L,261,0,261,173,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-06,SKU_500ML,326,0,326,164,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-06,SKU_1L,87,387,474,366,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-06,SKU_20L,173,0,173,93,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-07,SKU_500ML,164,688,852,615,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-07,SKU_1L,366,0,366,211,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-07,SKU_20L,93,262,355,267,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-08,SKU_500ML,615,702,1317,1123,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-08,SKU_1L,211,408,619,479,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-08,SKU_20L,267,0,267,160,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-09,SKU_500ML,1123,0,1123,947,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-09,SKU_1L,479,0,479,379,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-09,SKU_20L,160,0,160,75,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-10,SKU_500ML,947,0,947,777,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-10,SKU_1L,379,0,379,262,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-10,SKU_20L,75,294,369,284,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-11,SKU_500ML,777,0,777,603,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-11,SKU_1L,262,0,262,101,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-11,SKU_20L,284,0,284,204,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-12,SKU_500ML,603,0,603,444,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-12,SKU_1L,101,401,502,383,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-12,SKU_20L,204,0,204,126,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-13,SKU_500ML,444,0,444,283,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-13,SKU_1L,383,0,383,257,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-13,SKU_20L,126,371,497,430,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-14,SKU_500ML,283,595,878,694,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-14,SKU_1L,257,0,257,140,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-14,SKU_20L,430,0,430,333,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-15,SKU_500ML,694,569,1263,1075,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-15,SKU_1L,140,480,620,455,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-15,SKU_20L,333,378,711,588,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-16,SKU_500ML,1075,0,1075,953,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-16,SKU_1L,455,0,455,352,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-16,SKU_20L,588,0,588,490,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-17,SKU_500ML,953,0,953,774,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-17,SKU_1L,352,0,352,249,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-17,SKU_20L,490,0,490,418,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-18,SKU_500ML,774,0,774,609,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-18,SKU_1L,249,0,249,122,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-18,SKU_20L,418,0,418,347,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-19,SKU_500ML,609,0,609,408,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-19,SKU_1L,122,478,600,480,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-19,SKU_20L,347,0,347,234,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-20,SKU_500ML,408,0,408,265,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-20,SKU_1L,480,0,480,334,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-20,SKU_20L,234,0,234,142,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-21,SKU_500ML,265,527,792,615,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-21,SKU_1L,334,0,334,144,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-21,SKU_20L,142,277,419,308,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-22,SKU_500ML,615,0,615,466,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-22,SKU_1L,144,369,513,392,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-22,SKU_20L,308,360,668,570,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-23,SKU_500ML,466,0,466,285,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-23,SKU_1L,392,0,392,234,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-23,SKU_20L,570,0,570,476,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-24,SKU_500ML,285,669,954,772,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-24,SKU_1L,234,0,234,105,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-24,SKU_20L,476,0,476,394,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-25,SKU_500ML,772,0,772,627,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-25,SKU_1L,105,496,601,461,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-25,SKU_20L,394,0,394,314,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-26,SKU_500ML,627,0,627,514,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-26,SKU_1L,461,0,461,372,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-26,SKU_20L,314,0,314,260,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-27,SKU_500ML,514,0,514,310,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-27,SKU_1L,372,0,372,251,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-27,SKU_20L,260,0,260,183,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-28,SKU_500ML,310,0,310,156,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-28,SKU_1L,251,0,251,116,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-28,SKU_20L,183,0,183,79,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-29,SKU_500ML,156,547,703,553,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-29,SKU_1L,116,453,569,446,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-29,SKU_20L,79,223,302,207,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-30,SKU_500ML,553,0,553,391,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-30,SKU_1L,446,0,446,274,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-30,SKU_20L,207,0,207,125,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-31,SKU_500ML,391,0,391,268,240,0.55,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-31,SKU_1L,274,0,274,127,180,0.85,false,sap_inventario_diario.csv,2026-05-30 00:00:00
2024-12-31,SKU_20L,125,276,401,297,120,3.80,false,sap_inventario_diario.csv,2026-05-30 00:00:00
