id_transaccion,linea_detalle,id_sku,cantidad_vendida,precio_unitario_aplicado,porcentaje_descuento,monto_descuento,monto_linea,etl_source_file,etl_loaded_at
TX_000237,1,SKU_1L,39,1.80,10,7.80,70.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000238,1,SKU_1L,33,1.80,10,6.60,59.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000239,1,SKU_1L,53,1.80,10,10.60,95.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000240,1,SKU_20L,104,6.75,10,78.00,702.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000241,1,SKU_500ML,39,1.08,10,4.68,42.12,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000242,1,SKU_500ML,49,1.08,10,5.88,52.92,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000243,1,SKU_500ML,35,1.08,10,4.20,37.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000244,1,SKU_500ML,34,1.08,10,4.08,36.72,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000245,1,SKU_500ML,38,1.08,10,4.56,41.04,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000246,1,SKU_1L,190,1.80,10,38.00,342.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000247,1,SKU_20L,16,6.75,10,12.00,108.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000248,1,SKU_20L,21,6.75,10,15.75,141.75,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000249,1,SKU_20L,16,6.75,10,12.00,108.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000250,1,SKU_20L,14,6.75,10,10.50,94.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000251,1,SKU_20L,16,6.75,10,12.00,108.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000252,1,SKU_500ML,79,1.08,10,9.48,85.32,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000253,1,SKU_500ML,73,1.08,10,8.76,78.84,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000254,1,SKU_500ML,64,1.08,10,7.68,69.12,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000255,1,SKU_500ML,80,1.08,10,9.60,86.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000256,1,SKU_1L,35,1.80,10,7.00,63.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000257,1,SKU_1L,30,1.80,10,6.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000258,1,SKU_1L,35,1.80,10,7.00,63.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000259,1,SKU_1L,34,1.80,10,6.80,61.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000260,1,SKU_1L,28,1.80,10,5.60,50.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000261,1,SKU_1L,30,1.80,10,6.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000262,1,SKU_20L,26,6.75,10,19.50,175.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000263,1,SKU_20L,15,6.75,10,11.25,101.25,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000264,1,SKU_20L,22,6.75,10,16.50,148.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000265,1,SKU_20L,26,6.75,10,19.50,175.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000266,1,SKU_20L,31,6.75,10,23.25,209.25,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000267,1,SKU_20L,22,6.75,10,16.50,148.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000268,1,SKU_500ML,46,1.08,10,5.52,49.68,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000269,1,SKU_500ML,52,1.08,10,6.24,56.16,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000270,1,SKU_500ML,45,1.08,10,5.40,48.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000271,1,SKU_500ML,43,1.08,10,5.16,46.44,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000272,1,SKU_1L,40,1.80,10,8.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000273,1,SKU_1L,49,1.80,10,9.80,88.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000274,1,SKU_1L,47,1.80,10,9.40,84.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000275,1,SKU_20L,18,6.75,10,13.50,121.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000276,1,SKU_20L,22,6.75,10,16.50,148.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000277,1,SKU_20L,16,6.75,10,12.00,108.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000278,1,SKU_20L,17,6.75,10,12.75,114.75,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000279,1,SKU_20L,17,6.75,10,12.75,114.75,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000280,1,SKU_500ML,25,1.08,10,3.00,27.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000281,1,SKU_500ML,44,1.08,10,5.28,47.52,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000282,1,SKU_500ML,34,1.08,10,4.08,36.72,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000283,1,SKU_500ML,29,1.08,10,3.48,31.32,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000284,1,SKU_500ML,28,1.08,10,3.36,30.24,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000285,1,SKU_500ML,26,1.08,10,3.12,28.08,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000286,1,SKU_500ML,30,1.08,10,3.60,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000287,1,SKU_500ML,29,1.08,10,3.48,31.32,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000288,1,SKU_1L,24,1.80,10,4.80,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000289,1,SKU_1L,24,1.80,10,4.80,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000290,1,SKU_1L,20,1.80,10,4.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000291,1,SKU_1L,29,1.80,10,5.80,52.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000292,1,SKU_1L,24,1.80,10,4.80,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000293,1,SKU_1L,20,1.80,10,4.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000294,1,SKU_1L,27,1.80,10,5.40,48.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000295,1,SKU_20L,50,6.75,10,37.50,337.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000296,1,SKU_20L,70,6.75,10,52.50,472.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000297,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000298,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000299,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000300,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000301,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000302,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000303,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000304,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000305,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000306,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000307,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000308,1,SKU_1L,27,2.00,0,0.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000309,1,SKU_1L,34,2.00,0,0.00,68.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000310,1,SKU_20L,65,7.50,0,0.00,487.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000311,1,SKU_20L,38,7.50,0,0.00,285.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000312,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000313,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000314,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000315,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000316,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000317,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000318,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000319,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000320,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000321,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000322,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000323,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000324,1,SKU_20L,32,7.50,0,0.00,240.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000325,1,SKU_20L,37,7.50,0,0.00,277.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000326,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000327,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000328,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000329,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000330,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000331,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000332,1,SKU_500ML,23,1.20,0,0.00,27.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000333,1,SKU_1L,41,2.00,0,0.00,82.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000334,1,SKU_1L,40,2.00,0,0.00,80.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000335,1,SKU_1L,41,2.00,0,0.00,82.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000336,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000337,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000338,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000339,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000340,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000341,1,SKU_500ML,13,1.20,0,0.00,15.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000342,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000343,1,SKU_500ML,13,1.20,0,0.00,15.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000344,1,SKU_500ML,14,1.20,0,0.00,16.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000345,1,SKU_500ML,10,1.20,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000346,1,SKU_1L,48,2.00,0,0.00,96.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000347,1,SKU_1L,47,2.00,0,0.00,94.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000348,1,SKU_1L,36,2.00,0,0.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000349,1,SKU_20L,41,7.50,0,0.00,307.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000350,1,SKU_20L,40,7.50,0,0.00,300.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000351,1,SKU_500ML,41,1.20,0,0.00,49.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000352,1,SKU_500ML,23,1.20,0,0.00,27.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000353,1,SKU_500ML,46,1.20,0,0.00,55.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000354,1,SKU_500ML,26,1.20,0,0.00,31.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000355,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000356,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000357,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000358,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000359,1,SKU_1L,16,2.00,0,0.00,32.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000360,1,SKU_1L,33,2.00,0,0.00,66.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000361,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000362,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000363,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000364,1,SKU_20L,18,7.50,0,0.00,135.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000365,1,SKU_20L,21,7.50,0,0.00,157.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000366,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000367,1,SKU_500ML,18,1.20,0,0.00,21.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000368,1,SKU_500ML,11,1.20,0,0.00,13.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000369,1,SKU_500ML,10,1.20,0,0.00,12.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000370,1,SKU_500ML,18,1.20,0,0.00,21.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000371,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000372,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000373,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000374,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000375,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000376,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000377,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000378,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000379,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000380,1,SKU_1L,33,2.00,0,0.00,66.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000381,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000382,1,SKU_20L,26,7.50,0,0.00,195.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000383,1,SKU_20L,25,7.50,0,0.00,187.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000384,1,SKU_20L,31,7.50,0,0.00,232.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000385,1,SKU_500ML,43,1.20,0,0.00,51.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000386,1,SKU_500ML,47,1.20,0,0.00,56.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000387,1,SKU_500ML,36,1.20,0,0.00,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000388,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000389,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000390,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000391,1,SKU_1L,27,2.00,0,0.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000392,1,SKU_1L,31,2.00,0,0.00,62.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000393,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000394,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000395,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000396,1,SKU_20L,50,7.50,0,0.00,375.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000397,1,SKU_20L,55,7.50,0,0.00,412.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000398,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000399,1,SKU_500ML,49,1.20,0,0.00,58.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000400,1,SKU_500ML,38,1.20,0,0.00,45.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000401,1,SKU_500ML,44,1.20,0,0.00,52.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000402,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000403,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000404,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000405,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000406,1,SKU_1L,17,2.00,0,0.00,34.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000407,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000408,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000409,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000410,1,SKU_20L,88,7.50,0,0.00,660.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000411,1,SKU_500ML,107,1.20,0,0.00,128.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000412,1,SKU_500ML,98,1.20,0,0.00,117.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000413,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000414,1,SKU_1L,14,2.00,0,0.00,28.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000415,1,SKU_1L,11,2.00,0,0.00,22.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000416,1,SKU_1L,12,2.00,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000417,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000418,1,SKU_1L,9,2.00,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000419,1,SKU_1L,18,2.00,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000420,1,SKU_20L,90,7.50,0,0.00,675.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000421,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000422,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000423,1,SKU_500ML,33,1.20,0,0.00,39.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000424,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000425,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000426,1,SKU_500ML,41,1.20,0,0.00,49.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000427,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000428,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000429,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000430,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000431,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000432,1,SKU_1L,22,2.00,0,0.00,44.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000433,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000434,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000435,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000436,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000437,1,SKU_20L,25,7.50,0,0.00,187.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000438,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000439,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000440,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000441,1,SKU_500ML,37,1.20,0,0.00,44.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000442,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000443,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000444,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000445,1,SKU_1L,48,2.00,0,0.00,96.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000446,1,SKU_1L,52,2.00,0,0.00,104.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000447,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000448,1,SKU_1L,43,2.00,0,0.00,86.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000449,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000450,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000451,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000452,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000453,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000454,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000455,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000456,1,SKU_500ML,47,1.20,0,0.00,56.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000457,1,SKU_500ML,32,1.20,0,0.00,38.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000458,1,SKU_500ML,37,1.20,0,0.00,44.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000459,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000460,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000461,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000462,1,SKU_1L,19,2.00,0,0.00,38.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000463,1,SKU_1L,23,2.00,0,0.00,46.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000464,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000465,1,SKU_1L,33,2.00,0,0.00,66.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000466,1,SKU_20L,18,7.50,0,0.00,135.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000467,1,SKU_20L,26,7.50,0,0.00,195.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000468,1,SKU_20L,29,7.50,0,0.00,217.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000469,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000470,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000471,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000472,1,SKU_500ML,32,1.20,0,0.00,38.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000473,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_000474,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
